id,category_id,language_id,publication_id,feed_url,category_name,pub_name,language_name,is_active
13066,5,11,1831,https://10tv.in/feed/business/subcatfeed,Business,10TV,Telugu,TRUE
13040,11,11,1831,https://10tv.in/feed/movies/subcatfeed,Entertainment,10TV,Telugu,TRUE
13065,8,11,1831,https://10tv.in/feed/health/subcatfeed,Health,10TV,Telugu,TRUE
13063,4,11,1831,https://10tv.in/feed/life-style/subcatfeed,Lifestyle,10TV,Telugu,TRUE
13062,58,11,1831,https://10tv.in/feed/national/subcatfeed,National,10TV,Telugu,TRUE
13064,3,11,1831,https://10tv.in/feed/technology/subcatfeed,Sci & Tech,10TV,Telugu,TRUE
13058,2,11,1831,https://10tv.in/feed/sports/subcatfeed,Sports,10TV,Telugu,TRUE
13057,173,11,1831,https://10tv.in/feed/trending/subcatfeed,Top News,10TV,Telugu,TRUE
13059,10,11,1831,https://10tv.in/feed/andhra-pradesh/subcatfeed,Top Stories,10TV,Telugu,TRUE
13060,10,11,1831,https://10tv.in/feed/crime/subcatfeed,Top Stories,10TV,Telugu,TRUE
13056,10,11,1831,https://10tv.in/feed/telangana/subcatfeed,Top Stories,10TV,Telugu,TRUE
13061,9,11,1831,https://10tv.in/feed/international/subcatfeed,World,10TV,Telugu,TRUE
11296,161,2,1685,https://24ghanteonline.com/category/religion/feed,Astrology,24 Ghante Online,Hindi,TRUE
11300,5,2,1685,https://24ghanteonline.com/category/business/feed,Business,24 Ghante Online,Hindi,TRUE
11302,156,2,1685,https://24ghanteonline.com/category/education/feed,Career,24 Ghante Online,Hindi,TRUE
11298,11,2,1685,https://24ghanteonline.com/category/entertainment/feed,Entertainment,24 Ghante Online,Hindi,TRUE
11303,8,2,1685,https://24ghanteonline.com/category/health/feed,Health,24 Ghante Online,Hindi,TRUE
11297,4,2,1685,https://24ghanteonline.com/category/fashion-lifestyle/feed,Lifestyle,24 Ghante Online,Hindi,TRUE
11299,160,2,1685,https://24ghanteonline.com/category/entertainment/movie-review/feed,Movie Reviews ,24 Ghante Online,Hindi,TRUE
11304,58,2,1685,https://24ghanteonline.com/category/crime/feed,National,24 Ghante Online,Hindi,TRUE
11294,58,2,1685,https://24ghanteonline.com/category/uttar-pradesh/lucknow/feed,National,24 Ghante Online,Hindi,TRUE
11295,58,2,1685,https://24ghanteonline.com/category/politics/feed,National,24 Ghante Online,Hindi,TRUE
11291,58,2,1685,https://24ghanteonline.com/category/national/feed,National,24 Ghante Online,Hindi,TRUE
11305,3,2,1685,https://24ghanteonline.com/category/tech-gadgets/feed,Sci & Tech,24 Ghante Online,Hindi,TRUE
11301,2,2,1685,https://24ghanteonline.com/category/sports/feed,Sports,24 Ghante Online,Hindi,TRUE
11293,10,2,1685,https://24ghanteonline.com/category/uttar-pradesh/feed,Top Stories,24 Ghante Online,Hindi,TRUE
11292,9,2,1685,https://24ghanteonline.com/category/international/feed,World,24 Ghante Online,Hindi,TRUE
10665,44,6,1615,https://www.twentyfournews.com/category/auto/feed,Auto,24 News,Malayalam,TRUE
10658,5,6,1615,https://www.twentyfournews.com/category/business/feed,Business,24 News,Malayalam,TRUE
10666,156,6,1615,https://www.twentyfournews.com/category/job-opportunities/feed,Career,24 News,Malayalam,TRUE
10657,11,6,1615,https://www.twentyfournews.com/category/entertainment/feed,Entertainment,24 News,Malayalam,TRUE
10664,33,6,1615,https://www.twentyfournews.com/category/lifestyle/fashion/feed,Fashion,24 News,Malayalam,TRUE
10667,8,6,1615,https://www.twentyfournews.com/category/health-fitness/feed,Health,24 News,Malayalam,TRUE
10662,4,6,1615,https://www.twentyfournews.com/category/lifestyle/feed,Lifestyle,24 News,Malayalam,TRUE
10668,160,6,1615,https://www.twentyfournews.com/category/entertainment/autopsy/feed,Movie Reviews ,24 News,Malayalam,TRUE
10654,58,6,1615,https://www.twentyfournews.com/category/news/national/feed,National,24 News,Malayalam,TRUE
10659,3,6,1615,https://www.twentyfournews.com/category/tech/feed,Sci & Tech,24 News,Malayalam,TRUE
10660,2,6,1615,https://www.twentyfournews.com/category/sports/feed,Sports,24 News,Malayalam,TRUE
10655,173,6,1615,https://www.twentyfournews.com/category/homepage/headlines/feed,Top News,24 News,Malayalam,TRUE
10653,10,6,1615,https://www.twentyfournews.com/category/homepage/latest-news/feed,Top Stories,24 News,Malayalam,TRUE
10661,9,6,1615,https://www.twentyfournews.com/category/news/international/feed,World,24 News,Malayalam,TRUE
14901,3,1,1976,https://www.91mobiles.com/hub/?feed=custom_rss_feed,Sci & Tech,91mobiles,English,TRUE
14957,3,2,1978,https://www.91mobiles.com/hindi/feed/,Sci & Tech,91mobiles Hindi,Hindi,TRUE
10723,161,7,1620,https://a1tamilnews.com/category/astrology/feed/,Astrology,A1 Tamil News,Tamil,TRUE
10721,11,7,1620,https://a1tamilnews.com/category/Cinema/feed/,Entertainment,A1 Tamil News,Tamil,TRUE
11517,4,7,1620,https://a1tamilnews.com/category/lifestyle/feed/,Lifestyle,A1 Tamil News,Tamil,TRUE
10720,58,7,1620,https://a1tamilnews.com/category/India/feed/,National,A1 Tamil News,Tamil,TRUE
10718,58,7,1620,https://a1tamilnews.com/category/Tamilnadu/feed/,National,A1 Tamil News,Tamil,TRUE
10719,10,7,1620,https://a1tamilnews.com/category/crime/feed/,Top Stories,A1 Tamil News,Tamil,TRUE
10722,9,7,1620,https://a1tamilnews.com/category/World/feed/,World,A1 Tamil News,Tamil,TRUE
9969,161,13,1226,https://aajbikel.com/astrology/feed.xml,Astrology,Aaj Bikel,Bangla,TRUE
9963,5,13,1226,https://aajbikel.com/business/feed.xml,Business,Aaj Bikel,Bangla,TRUE
9970,156,13,1226,https://aajbikel.com/jobs/feed.xml,Career,Aaj Bikel,Bangla,TRUE
9962,11,13,1226,https://aajbikel.com/entertainment/feed.xml,Entertainment,Aaj Bikel,Bangla,TRUE
9971,8,13,1226,https://aajbikel.com/health/feed.xml,Health,Aaj Bikel,Bangla,TRUE
9968,4,13,1226,https://aajbikel.com/life/feed.xml,Lifestyle,Aaj Bikel,Bangla,TRUE
9961,58,13,1226,https://aajbikel.com/national/feed.xml,National,Aaj Bikel,Bangla,TRUE
9965,2,13,1226,https://aajbikel.com/sports/feed.xml,Sports,Aaj Bikel,Bangla,TRUE
9960,10,13,1226,https://aajbikel.com/headlines/feed.xml,Top Stories,Aaj Bikel,Bangla,TRUE
10460,10,13,1226,https://aajbikel.com/all-item/feed.xml,Top Stories,Aaj Bikel,Bangla,TRUE
9966,9,13,1226,https://aajbikel.com/world/feed.xml,World,Aaj Bikel,Bangla,TRUE
10519,5,13,1606,https://aajkaal.in/feeds/jio/business,Business,AajKaal,Bangla,TRUE
10518,11,13,1606,https://aajkaal.in/feeds/jio/entertainment,Entertainment,AajKaal,Bangla,TRUE
10521,4,13,1606,https://aajkaal.in/feeds/jio/lifestyle,Lifestyle,AajKaal,Bangla,TRUE
10516,58,13,1606,https://aajkaal.in/feeds/jio/indianews,National,AajKaal,Bangla,TRUE
10520,3,13,1606,https://aajkaal.in/rssfeed/feed/categorynewsfeed/6,Sci & Tech,AajKaal,Bangla,TRUE
10517,2,13,1606,https://aajkaal.in/feeds/jio/sports,Sports,AajKaal,Bangla,TRUE
10515,10,13,1606,https://aajkaal.in/rssfeed/feed/latestfeed,Top Stories,AajKaal,Bangla,TRUE
10522,9,13,1606,https://aajkaal.in/feeds/jio/international,World,AajKaal,Bangla,TRUE
14208,192,13,1934,https://bengali.abplive.com/agriculture/amp-feed,Agro,ABP Ananda,Bangla,TRUE
14207,161,13,1934,https://bengali.abplive.com/astro/amp-feed,Astrology,ABP Ananda,Bangla,TRUE
14203,44,13,1934,https://bengali.abplive.com/auto/amp-feed,Auto,ABP Ananda,Bangla,TRUE
14199,5,13,1934,https://bengali.abplive.com/business/amp-feed,Business,ABP Ananda,Bangla,TRUE
14200,5,13,1934,https://bengali.abplive.com/banking-and-service/amp-feed,Business,ABP Ananda,Bangla,TRUE
14204,156,13,1934,https://bengali.abplive.com/education/amp-feed,Career,ABP Ananda,Bangla,TRUE
14194,11,13,1934,https://bengali.abplive.com/entertainment/amp-feed,Entertainment,ABP Ananda,Bangla,TRUE
14201,4,13,1934,https://bengali.abplive.com/lifestyle/amp-feed,Lifestyle,ABP Ananda,Bangla,TRUE
14423,4,13,1934,https://bengali.abplive.com/lifestyle/health/amp-feed,Lifestyle,ABP Ananda,Bangla,TRUE
14205,58,13,1934,https://bengali.abplive.com/crime/amp-feed,National,ABP Ananda,Bangla,TRUE
14193,58,13,1934,https://bengali.abplive.com/news/india/amp-feed,National,ABP Ananda,Bangla,TRUE
14975,58,13,1934,https://bengali.abplive.com/news/politics/amp-feed,National,ABP Ananda,Bangla,TRUE
14196,58,13,1934,https://bengali.abplive.com/elections/amp-feed,National,ABP Ananda,Bangla,TRUE
14191,58,13,1934,https://bengali.abplive.com/district/amp-feed,National,ABP Ananda,Bangla,TRUE
14202,3,13,1934,https://bengali.abplive.com/technology/amp-feed,Sci & Tech,ABP Ananda,Bangla,TRUE
14195,2,13,1934,https://bengali.abplive.com/sports/amp-feed,Sports,ABP Ananda,Bangla,TRUE
14190,173,13,1934,https://bengali.abplive.com/latest-news/amp-feed,Top News,ABP Ananda,Bangla,TRUE
14198,10,13,1934,https://bengali.abplive.com/offbeat/amp-feed,Top Stories,ABP Ananda,Bangla,TRUE
14192,10,13,1934,https://bengali.abplive.com/news/states/amp-feed,Top Stories,ABP Ananda,Bangla,TRUE
14197,10,13,1934,https://bengali.abplive.com/topic/ghantakhanek-sange-suman/amp-feed,Top Stories,ABP Ananda,Bangla,TRUE
14206,9,13,1934,https://bengali.abplive.com/news/world/amp-feed,World,ABP Ananda,Bangla,TRUE
14222,192,4,1935,https://gujarati.abplive.com/agriculture/amp-feed,Agro,ABP Asmita,Gujarati,TRUE
14221,161,4,1935,https://gujarati.abplive.com/astro/dharam-jyotish/amp-feed,Astrology,ABP Asmita,Gujarati,TRUE
14223,44,4,1935,https://gujarati.abplive.com/auto/amp-feed,Auto,ABP Asmita,Gujarati,TRUE
14217,5,4,1935,https://gujarati.abplive.com/news/business/amp-feed,Business,ABP Asmita,Gujarati,TRUE
14219,11,4,1935,https://gujarati.abplive.com/entertainment/amp-feed,Entertainment,ABP Asmita,Gujarati,TRUE
14224,4,4,1935,https://gujarati.abplive.com/lifestyle/amp-feed,Lifestyle,ABP Asmita,Gujarati,TRUE
14215,58,4,1935,https://gujarati.abplive.com/news/india/amp-feed,National,ABP Asmita,Gujarati,TRUE
14220,3,4,1935,https://gujarati.abplive.com/technology/amp-feed,Sci & Tech,ABP Asmita,Gujarati,TRUE
14218,2,4,1935,https://gujarati.abplive.com/sports/amp-feed,Sports,ABP Asmita,Gujarati,TRUE
14209,173,4,1935,https://gujarati.abplive.com/latest-news/amp-feed,Top News,ABP Asmita,Gujarati,TRUE
14225,173,4,1935,https://gujarati.abplive.com/crime/amp-feed,Top News,ABP Asmita,Gujarati,TRUE
14213,10,4,1935,https://gujarati.abplive.com/news/surat/amp-feed,Top Stories,ABP Asmita,Gujarati,TRUE
14211,10,4,1935,https://gujarati.abplive.com/news/ahmedabad/amp-feed,Top Stories,ABP Asmita,Gujarati,TRUE
14214,10,4,1935,https://gujarati.abplive.com/news/vadodara/amp-feed,Top Stories,ABP Asmita,Gujarati,TRUE
14212,10,4,1935,https://gujarati.abplive.com/news/rajkot/amp-feed,Top Stories,ABP Asmita,Gujarati,TRUE
14210,10,4,1935,https://gujarati.abplive.com/news/gujarat/amp-feed,Top Stories,ABP Asmita,Gujarati,TRUE
14216,9,4,1935,https://gujarati.abplive.com/news/world/amp-feed,World,ABP Asmita,Gujarati,TRUE
13949,192,11,1917,https://telugu.abplive.com/agriculture/amp-feed,Agro,ABP Desam,Telugu,TRUE
13956,161,11,1917,https://telugu.abplive.com/spirituality/amp-feed,Astrology,ABP Desam,Telugu,TRUE
13950,44,11,1917,https://telugu.abplive.com/auto/amp-feed,Auto,ABP Desam,Telugu,TRUE
13951,5,11,1917,https://telugu.abplive.com/business/amp-feed,Business,ABP Desam,Telugu,TRUE
13970,156,11,1917,https://telugu.abplive.com/education/amp-feed,Career,ABP Desam,Telugu,TRUE
13971,156,11,1917,https://telugu.abplive.com/jobs/amp-feed,Career,ABP Desam,Telugu,TRUE
13964,180,11,1917,https://telugu.abplive.com/sports/cricket/amp-feed,cricket,ABP Desam,Telugu,TRUE
13966,11,11,1917,https://telugu.abplive.com/entertainment/bigg-boss/amp-feed,Entertainment,ABP Desam,Telugu,TRUE
13955,11,11,1917,https://telugu.abplive.com/show-reel/amp-feed,Entertainment,ABP Desam,Telugu,TRUE
13960,11,11,1917,https://telugu.abplive.com/entertainment/amp-feed,Entertainment,ABP Desam,Telugu,TRUE
13947,8,11,1917,https://telugu.abplive.com/abp-health/amp-feed,Health,ABP Desam,Telugu,TRUE
13968,8,11,1917,https://telugu.abplive.com/health/amp-feed,Health,ABP Desam,Telugu,TRUE
13967,4,11,1917,https://telugu.abplive.com/lifestyle/amp-feed,Lifestyle,ABP Desam,Telugu,TRUE
13965,69,11,1917,https://telugu.abplive.com/business/mutual-funds/amp-feed,Money ,ABP Desam,Telugu,TRUE
13958,58,11,1917,https://telugu.abplive.com/telangana/amp-feed,National,ABP Desam,Telugu,TRUE
13952,58,11,1917,https://telugu.abplive.com/election/amp-feed,National,ABP Desam,Telugu,TRUE
13953,58,11,1917,https://telugu.abplive.com/india/amp-feed,National,ABP Desam,Telugu,TRUE
13957,3,11,1917,https://telugu.abplive.com/tech/amp-feed,Sci & Tech,ABP Desam,Telugu,TRUE
13963,2,11,1917,https://telugu.abplive.com/sports/amp-feed,Sports,ABP Desam,Telugu,TRUE
13961,173,11,1917,https://telugu.abplive.com/trending/amp-feed,Top News,ABP Desam,Telugu,TRUE
13954,173,11,1917,https://telugu.abplive.com/politics/amp-feed,Top News,ABP Desam,Telugu,TRUE
13959,173,11,1917,https://telugu.abplive.com/andhra-pradesh/amp-feed,Top News,ABP Desam,Telugu,TRUE
13946,173,11,1917,https://telugu.abplive.com/abp-explains/amp-feed,Top News,ABP Desam,Telugu,TRUE
13948,10,11,1917,https://telugu.abplive.com/abp-originals/amp-feed,Top Stories,ABP Desam,Telugu,TRUE
13962,10,11,1917,https://telugu.abplive.com/news/amp-feed,Top Stories,ABP Desam,Telugu,TRUE
13973,9,11,1917,https://telugu.abplive.com/news/world/amp-feed,World,ABP Desam,Telugu,TRUE
9812,5,1,1179,https://news.abplive.com/business/feed,Business,ABP Live,English,TRUE
9818,156,1,1179,https://news.abplive.com/education/jobs/amp-feed,Career,ABP Live,English,TRUE
9819,156,1,1179,https://news.abplive.com/education/amp-feed,Career,ABP Live,English,TRUE
9815,11,1,1179,https://news.abplive.com/entertainment/movies/amp-feed,Entertainment,ABP Live,English,TRUE
9816,11,1,1179,https://news.abplive.com/entertainment/television/amp-feed,Entertainment,ABP Live,English,TRUE
9814,11,1,1179,https://news.abplive.com/entertainment/amp-feed,Entertainment,ABP Live,English,TRUE
9817,4,1,1179,https://news.abplive.com/lifestyle/feed,Lifestyle,ABP Live,English,TRUE
9809,58,1,1179,https://news.abplive.com/news/india/amp-feed,National,ABP Live,English,TRUE
13940,191,1,1179,tps://tamil.abplive.com/news/villupuram/amp-feed,Regional,ABP Live,English,TRUE
9811,3,1,1179,https://news.abplive.com/news/gadgets/amp-feed,Sci & Tech,ABP Live,English,TRUE
9813,2,1,1179,https://news.abplive.com/sports/amp-feed,Sports,ABP Live,English,TRUE
9808,10,1,1179,https://news.abplive.com/news/amp-feed,Top Stories,ABP Live,English,TRUE
9807,10,1,1179,https://news.abplive.com/home/amp-feed,Top Stories,ABP Live,English,TRUE
9810,9,1,1179,https://news.abplive.com/news/world/amp-feed,World,ABP Live,English,TRUE
14176,192,3,1933,https://marathi.abplive.com/agriculture/amp-feed,Agro,ABP Majha,Marathi,TRUE
14179,161,3,1933,https://marathi.abplive.com/astro/amp-feed,Astrology,ABP Majha,Marathi,TRUE
14180,44,3,1933,https://marathi.abplive.com/news/auto/amp-feed,Auto,ABP Majha,Marathi,TRUE
14183,5,3,1933,https://marathi.abplive.com/business/amp-feed,Business,ABP Majha,Marathi,TRUE
14184,156,3,1933,https://marathi.abplive.com/jobs/amp-feed,Career,ABP Majha,Marathi,TRUE
14189,180,3,1933,https://marathi.abplive.com/sports/cricket/amp-feed,cricket,ABP Majha,Marathi,TRUE
14182,11,3,1933,https://marathi.abplive.com/entertainment/amp-feed,Entertainment,ABP Majha,Marathi,TRUE
14185,160,3,1933,https://marathi.abplive.com/news/mumbai/amp-feed,Movie Reviews ,ABP Majha,Marathi,TRUE
14187,58,3,1933,https://marathi.abplive.com/news/trending-news/amp-feed,National,ABP Majha,Marathi,TRUE
14178,58,3,1933,https://marathi.abplive.com/crime/amp-feed,National,ABP Majha,Marathi,TRUE
14186,3,3,1933,https://marathi.abplive.com/news/technology/amp-feed,Sci & Tech,ABP Majha,Marathi,TRUE
14188,2,3,1933,https://marathi.abplive.com/sports/amp-feed,Sports,ABP Majha,Marathi,TRUE
14175,173,3,1933,https://marathi.abplive.com/latest-news/amp-feed,Top News,ABP Majha,Marathi,TRUE
14177,10,3,1933,https://marathi.abplive.com/news/amp-feed,Top Stories,ABP Majha,Marathi,TRUE
13903,192,7,1916,https://tamil.abplive.com/agriculture/amp-feed,Agro,ABP Nadu,Tamil,TRUE
13904,161,7,1916,https://tamil.abplive.com/astrology/amp-feed,Astrology,ABP Nadu,Tamil,TRUE
13931,161,7,1916,https://tamil.abplive.com/spiritual/amp-feed,Astrology,ABP Nadu,Tamil,TRUE
13905,44,7,1916,https://tamil.abplive.com/auto/amp-feed,Auto,ABP Nadu,Tamil,TRUE
13906,5,7,1916,https://tamil.abplive.com/business/amp-feed,Business,ABP Nadu,Tamil,TRUE
13914,156,7,1916,https://tamil.abplive.com/education/amp-feed,Career,ABP Nadu,Tamil,TRUE
13920,156,7,1916,https://tamil.abplive.com/jobs/amp-feed,Career,ABP Nadu,Tamil,TRUE
13912,180,7,1916,https://tamil.abplive.com/sports/cricket/amp-feed,cricket,ABP Nadu,Tamil,TRUE
13932,11,7,1916,https://tamil.abplive.com/technology/tv/amp-feed,Entertainment,ABP Nadu,Tamil,TRUE
13907,11,7,1916,https://tamil.abplive.com/entertainment/bigg-boss-tamil/amp-feed,Entertainment,ABP Nadu,Tamil,TRUE
13935,11,7,1916,https://tamil.abplive.com/entertainment/television/amp-feed,Entertainment,ABP Nadu,Tamil,TRUE
13913,11,7,1916,https://tamil.abplive.com/entertainment/amp-feed,Entertainment,ABP Nadu,Tamil,TRUE
13916,8,7,1916,https://tamil.abplive.com/health/amp-feed,Health,ABP Nadu,Tamil,TRUE
13944,4,7,1916,https://tamil.abplive.com/lifestyle/amp-feed,Lifestyle,ABP Nadu,Tamil,TRUE
13915,4,7,1916,https://tamil.abplive.com/lifestyle/food/amp-feed,Lifestyle,ABP Nadu,Tamil,TRUE
13927,69,7,1916,https://tamil.abplive.com/business/personal-finance/amp-feed,Money ,ABP Nadu,Tamil,TRUE
13918,69,7,1916,https://tamil.abplive.com/business/ipo/amp-feed,Money ,ABP Nadu,Tamil,TRUE
13926,69,7,1916,https://tamil.abplive.com/business/mutual-funds/amp-feed,Money ,ABP Nadu,Tamil,TRUE
13909,69,7,1916,https://tamil.abplive.com/budget/amp-feed,Money ,ABP Nadu,Tamil,TRUE
13925,160,7,1916,https://tamil.abplive.com/entertainment/movie-review/amp-feed,Movie Reviews ,ABP Nadu,Tamil,TRUE
13919,58,7,1916,https://tamil.abplive.com/news/india/amp-feed,National,ABP Nadu,Tamil,TRUE
13942,58,7,1916,https://tamil.abplive.com/crime/amp-feed,National,ABP Nadu,Tamil,TRUE
13928,58,7,1916,https://tamil.abplive.com/news/politics/amp-feed,National,ABP Nadu,Tamil,TRUE
14888,58,7,1916,https://tamil.abplive.com/india-at-2047/amp-feed,National,ABP Nadu,Tamil,TRUE
13933,58,7,1916,https://tamil.abplive.com/news/tamil-nadu/amp-feed,National,ABP Nadu,Tamil,TRUE
13939,191,7,1916,https://tamil.abplive.com/news/vellore/amp-feed,Regional,ABP Nadu,Tamil,TRUE
13937,191,7,1916,https://tamil.abplive.com/news/tirunelveli/amp-feed,Regional,ABP Nadu,Tamil,TRUE
13930,191,7,1916,https://tamil.abplive.com/news/salem/amp-feed,Regional,ABP Nadu,Tamil,TRUE
13910,191,7,1916,https://tamil.abplive.com/news/coimbatore/amp-feed,Regional,ABP Nadu,Tamil,TRUE
13938,191,7,1916,https://tamil.abplive.com/news/trichy/amp-feed,Regional,ABP Nadu,Tamil,TRUE
13936,191,7,1916,https://tamil.abplive.com/news/thanjavur/amp-feed,Regional,ABP Nadu,Tamil,TRUE
13923,191,7,1916,https://tamil.abplive.com/news/madurai/amp-feed,Regional,ABP Nadu,Tamil,TRUE
13924,3,7,1916,https://tamil.abplive.com/technology/mobiles/amp-feed,Sci & Tech,ABP Nadu,Tamil,TRUE
13934,3,7,1916,https://tamil.abplive.com/technology/amp-feed,Sci & Tech,ABP Nadu,Tamil,TRUE
13921,3,7,1916,https://tamil.abplive.com/technology/laptop/amp-feed,Sci & Tech,ABP Nadu,Tamil,TRUE
13929,2,7,1916,https://tamil.abplive.com/sports/amp-feed,Sports,ABP Nadu,Tamil,TRUE
15312,2,7,1916,https://tamil.abplive.com/sports/olympics/amp-feed,Sports,ABP Nadu,Tamil,TRUE
13917,2,7,1916,https://tamil.abplive.com/sports/ipl/amp-feed,Sports,ABP Nadu,Tamil,TRUE
13943,173,7,1916,https://tamil.abplive.com/elections/amp-feed,Top News,ABP Nadu,Tamil,TRUE
13908,173,7,1916,https://tamil.abplive.com/news/chennai/amp-feed,Top News,ABP Nadu,Tamil,TRUE
13922,173,7,1916,https://tamil.abplive.com/latest-news/amp-feed,Top News,ABP Nadu,Tamil,TRUE
13902,10,7,1916,https://tamil.abplive.com/abp-interviews/amp-feed,Top Stories,ABP Nadu,Tamil,TRUE
13945,10,7,1916,https://tamil.abplive.com/news/amp-feed,Top Stories,ABP Nadu,Tamil,TRUE
13941,9,7,1916,https://tamil.abplive.com/news/world/amp-feed,World,ABP Nadu,Tamil,TRUE
14171,192,2,1932,https://www.abplive.com/agriculture/amp-feed,Agro,ABP News,Hindi,TRUE
14170,161,2,1932,https://www.abplive.com/horoscope/amp-feed,Astrology,ABP News,Hindi,TRUE
14159,161,2,1932,https://www.abplive.com/astro/amp-feed,Astrology,ABP News,Hindi,TRUE
14166,44,2,1932,https://www.abplive.com/auto/amp-feed,Auto,ABP News,Hindi,TRUE
14158,5,2,1932,https://www.abplive.com/business/amp-feed,Business,ABP News,Hindi,TRUE
14165,156,2,1932,https://www.abplive.com/education/amp-feed,Career,ABP News,Hindi,TRUE
14169,180,2,1932,https://www.abplive.com/sports/cricket/amp-feed,cricket,ABP News,Hindi,TRUE
14155,11,2,1932,https://www.abplive.com/entertainment/amp-feed,Entertainment,ABP News,Hindi,TRUE
14164,8,2,1932,https://www.abplive.com/health/amp-feed,Health,ABP News,Hindi,TRUE
14157,4,2,1932,https://www.abplive.com/lifestyle/amp-feed,Lifestyle,ABP News,Hindi,TRUE
14163,69,2,1932,https://www.abplive.com/personal-finance/amp-feed,Money ,ABP News,Hindi,TRUE
14154,58,2,1932,https://www.abplive.com/states/amp-feed,National,ABP News,Hindi,TRUE
14160,191,2,1932,https://www.abplive.com/states/up-uk/amp-feed,Regional,ABP News,Hindi,TRUE
14172,191,2,1932,https://www.abplive.com/city/amp-feed,Regional,ABP News,Hindi,TRUE
14167,3,2,1932,https://www.abplive.com/technology/amp-feed,Sci & Tech,ABP News,Hindi,TRUE
14156,2,2,1932,https://www.abplive.com/sports/amp-feed,Sports,ABP News,Hindi,TRUE
14161,173,2,1932,https://www.abplive.com/trending/amp-feed,Top News,ABP News,Hindi,TRUE
14173,173,2,1932,https://www.abplive.com/explainer/amp-feed,Top News,ABP News,Hindi,TRUE
14162,10,2,1932,https://www.abplive.com/gk/amp-feed,Top Stories,ABP News,Hindi,TRUE
14153,10,2,1932,https://www.abplive.com/news/india/amp-feed,Top Stories,ABP News,Hindi,TRUE
14168,9,2,1932,https://www.abplive.com/news/world/amp-feed,World,ABP News,Hindi,TRUE
14244,192,10,1936,https://punjabi.abplive.com/news/agriculture/amp-feed,Agro,ABP Sanjha,Punjabi,TRUE
14242,161,10,1936,https://punjabi.abplive.com/astro/amp-feed,Astrology,ABP Sanjha,Punjabi,TRUE
14243,44,10,1936,https://punjabi.abplive.com/auto/amp-feed,Auto,ABP Sanjha,Punjabi,TRUE
14233,5,10,1936,https://punjabi.abplive.com/business/amp-feed,Business,ABP Sanjha,Punjabi,TRUE
14238,156,10,1936,https://punjabi.abplive.com/news/education/amp-feed,Career,ABP Sanjha,Punjabi,TRUE
14231,11,10,1936,https://punjabi.abplive.com/entertainment/amp-feed,Entertainment,ABP Sanjha,Punjabi,TRUE
14232,11,10,1936,https://punjabi.abplive.com/bollywood/amp-feed,Entertainment,ABP Sanjha,Punjabi,TRUE
14239,4,10,1936,https://punjabi.abplive.com/lifestyle/amp-feed,Lifestyle,ABP Sanjha,Punjabi,TRUE
14234,69,10,1936,https://punjabi.abplive.com/business/personal-finance/amp-feed,Money ,ABP Sanjha,Punjabi,TRUE
14230,58,10,1936,https://punjabi.abplive.com/news/india/amp-feed,National,ABP Sanjha,Punjabi,TRUE
14229,191,10,1936,https://punjabi.abplive.com/news/punjab/amp-feed,Regional,ABP Sanjha,Punjabi,TRUE
14237,3,10,1936,https://punjabi.abplive.com/technology/amp-feed,Sci & Tech,ABP Sanjha,Punjabi,TRUE
14235,2,10,1936,https://punjabi.abplive.com/sports/amp-feed,Sports,ABP Sanjha,Punjabi,TRUE
14226,173,10,1936,https://punjabi.abplive.com/latest-news/amp-feed,Top News,ABP Sanjha,Punjabi,TRUE
14236,173,10,1936,https://punjabi.abplive.com/trending/amp-feed,Top News,ABP Sanjha,Punjabi,TRUE
14241,10,10,1936,https://punjabi.abplive.com/ajab-gajab/amp-feed,Top Stories,ABP Sanjha,Punjabi,TRUE
14227,10,10,1936,https://punjabi.abplive.com/news/amp-feed,Top Stories,ABP Sanjha,Punjabi,TRUE
14228,10,10,1936,https://punjabi.abplive.com/district/amp-feed,Top Stories,ABP Sanjha,Punjabi,TRUE
14240,9,10,1936,https://punjabi.abplive.com/news/world/amp-feed,World,ABP Sanjha,Punjabi,TRUE
13106,192,1,1842,https://agritimes.co.in/feed/feed.xml,Agro,AgriTimes,English,TRUE
14468,192,3,1481,https://agrowon.esakal.com/api/v1/collections/agro-special.rss,Agro,Agrowon,Marathi,TRUE
14306,192,3,1481,https://agrowon.esakal.com/api/v1/collections/agroguide.rss,Agro,Agrowon,Marathi,TRUE
13644,192,3,1481,https://agrowon.esakal.com/api/v1/collections/animal-diseases.rss,Agro,Agrowon,Marathi,TRUE
13507,192,3,1481,https://agrowon.esakal.com/api/v1/collections/agro-money.rss,Agro,Agrowon,Marathi,TRUE
9458,192,3,1481,https://agrowon.esakal.com/api/v1/collections/techno-wan.rss,Agro,Agrowon,Marathi,TRUE
9456,192,3,1481,https://agrowon.esakal.com/api/v1/collections/market-trend.rss,Agro,Agrowon,Marathi,TRUE
9454,192,3,1481,https://agrowon.esakal.com/api/v1/collections/agriculture-latest-news.rss,Agro,Agrowon,Marathi,TRUE
14471,192,3,1481,https://agrowon.esakal.com/api/v1/collections/market-bulletin.rss,Agro,Agrowon,Marathi,TRUE
14469,192,3,1481,https://agrowon.esakal.com/api/v1/collections/schemes-and-government-resolutions.rss,Agro,Agrowon,Marathi,TRUE
14467,192,3,1481,https://agrowon.esakal.com/api/v1/collections/sampadkiya.rss,Agro,Agrowon,Marathi,TRUE
